game,ply,side_to_move,chosen_idx,n_legal,n_empties,i_move_bits,log2_m_bits,p_chosen,total_raw_count,chosen_raw_count,in_book,chosen_in_book,a1_minus_energy
4,41,-1,40,8,19,6.0,3.0,0.125,0,0,0,0,4.0
4,42,1,56,12,18,7.169925001442312,3.584962500721156,0.08333333333333333,0,0,0,0,9.875
4,43,-1,3,6,17,5.169925001442312,2.584962500721156,0.16666666666666666,0,0,0,0,7.125
4,44,1,4,7,16,5.614709844115208,2.807354922057604,0.14285714285714285,0,0,0,0,16.249999999999996
4,45,-1,5,5,15,4.643856189774724,2.321928094887362,0.2,0,0,0,0,5.125000000000001
4,46,1,6,8,14,6.0,3.0,0.125,0,0,0,0,6.25
4,47,-1,14,5,13,4.643856189774724,2.321928094887362,0.2,0,0,0,0,8.125
4,48,1,7,7,12,5.614709844115208,2.807354922057604,0.14285714285714285,0,0,0,0,7.375
4,49,-1,15,5,11,4.643856189774724,2.321928094887362,0.2,0,0,0,0,8.125
4,50,1,47,5,10,4.643856189774724,2.321928094887362,0.2,0,0,0,0,6.75
4,51,-1,54,6,9,5.169925001442312,2.584962500721156,0.16666666666666666,0,0,0,0,13.625
4,52,1,48,2,8,2.0,1.0,0.5,0,0,0,0,14.875
4,53,-1,57,4,7,4.0,2.0,0.25,0,0,0,0,21.750000000000004
4,54,1,63,3,6,3.169925001442312,1.584962500721156,0.3333333333333333,0,0,0,0,22.875000000000004
4,55,-1,55,4,5,4.0,2.0,0.25,0,0,0,0,24.124999999999996
4,56,1,9,1,4,0.0,0.0,1.0,0,0,0,0,33.0
4,57,-1,0,3,3,3.169925001442312,1.584962500721156,0.3333333333333333,0,0,0,0,34.74999999999999
4,58,1,8,2,2,2.0,1.0,0.5,0,0,0,0,32.5
4,59,-1,1,1,1,0.0,0.0,1.0,0,0,0,0,30.125
5,0,1,19,4,60,4.0,2.0,0.25,246196,61549,1,1,0.0
5,1,-1,34,3,59,2.2346638063499955,1.584962500721156,0.6374122693007538,61549,39233,1,1,1.1249999999999998
5,2,1,44,5,58,4.598542054586208,2.321928094887362,0.20638156888730314,39233,8097,1,1,0.0
5,3,-1,37,5,57,2.8396590424910313,2.321928094887362,0.698469513700321,8097,5658,1,1,1.1249999999999998
5,4,1,26,7,56,8.03782947958374,2.807354922057604,0.026636077302951356,25710,684,1,1,0.0
5,5,-1,20,5,55,2.519067086880468,2.321928094887362,0.872278664731495,684,600,1,1,1.1249999999999998
5,6,1,29,8,54,3.1269912054369766,3.0,0.9157392686804452,621,575,1,1,1.0
5,7,-1,21,7,53,3.0092366902715777,2.807354922057604,0.8694158075601375,575,505,1,1,1.1249999999999998
5,8,1,42,11,52,3.997718657985834,3.4594316186372973,0.688588007736944,506,355,1,1,1.375
5,9,-1,18,8,51,3.5486783833963798,3.0,0.6836461126005362,365,254,1,1,1.1249999999999998
5,10,1,11,8,50,3.0445655524334443,3.0,0.9695817490494296,255,254,1,1,0.37499999999999994
5,11,-1,25,10,49,5.196397212803504,3.321928094887362,0.2727272727272727,254,71,1,1,1.4999999999999998
5,12,1,33,12,48,4.259562213926989,3.584962500721156,0.6265060240963856,71,51,1,1,1.375
5,13,-1,43,11,47,5.7131882108830805,3.4594316186372973,0.20967741935483872,51,12,1,1,1.4999999999999998
5,14,1,51,11,46,4.98299357469431,3.4594316186372973,0.34782608695652173,12,7,1,1,4.875000000000001
5,15,-1,52,9,45,4.8479969065549495,3.169925001442312,0.3125,7,4,1,1,0.7499999999999999
5,16,1,10,14,44,6.39231742277876,3.807354922057604,0.16666666666666666,4,2,1,1,2.3749999999999996
5,17,-1,32,12,43,7.39231742277876,3.584962500721156,0.07142857142857142,2,0,1,0,2.5000000000000004
5,18,1,40,11,42,6.918863237274595,3.4594316186372973,0.09090909090909091,0,0,0,0,2.625
5,19,-1,48,12,41,7.169925001442312,3.584962500721156,0.08333333333333333,0,0,0,0,2.75
5,20,1,41,11,40,6.918863237274595,3.4594316186372973,0.09090909090909091,0,0,0,0,2.875
5,21,-1,59,11,39,6.918863237274595,3.4594316186372973,0.09090909090909091,0,0,0,0,1.7500000000000002
5,22,1,16,13,38,7.400879436282184,3.700439718141092,0.07692307692307693,0,0,0,0,2.125
5,23,-1,50,10,37,6.643856189774724,3.321928094887362,0.1,0,0,0,0,2.0000000000000004
5,24,1,58,12,36,7.169925001442312,3.584962500721156,0.08333333333333333,0,0,0,0,1.6249999999999998
5,25,-1,57,10,35,6.643856189774724,3.321928094887362,0.1,0,0,0,0,1.7500000000000002
5,26,1,13,11,34,6.918863237274595,3.4594316186372973,0.09090909090909091,0,0,0,0,2.125
5,27,-1,5,11,33,6.918863237274595,3.4594316186372973,0.09090909090909091,0,0,0,0,1.4999999999999998
5,28,1,45,11,32,6.918863237274595,3.4594316186372973,0.09090909090909091,0,0,0,0,2.3749999999999996
5,29,-1,38,11,31,6.918863237274595,3.4594316186372973,0.09090909090909091,0,0,0,0,6.125
5,30,1,30,11,30,6.918863237274595,3.4594316186372973,0.09090909090909091,0,0,0,0,5.000000000000001
5,31,-1,3,11,29,6.918863237274595,3.4594316186372973,0.09090909090909091,0,0,0,0,14.125
5,32,1,61,14,28,7.614709844115208,3.807354922057604,0.07142857142857142,0,0,0,0,4.750000000000001
5,33,-1,46,12,27,7.169925001442312,3.584962500721156,0.08333333333333333,0,0,0,0,6.875
5,34,1,22,14,26,7.614709844115208,3.807354922057604,0.07142857142857142,0,0,0,0,5.999999999999999
5,35,-1,12,13,25,7.400879436282184,3.700439718141092,0.07692307692307693,0,0,0,0,6.374999999999999
5,36,1,53,12,24,7.169925001442312,3.584962500721156,0.08333333333333333,0,0,0,0,4.750000000000001
5,37,-1,2,14,23,7.614709844115208,3.807354922057604,0.07142857142857142,0,0,0,0,8.875
5,38,1,31,11,22,6.918863237274595,3.4594316186372973,0.09090909090909091,0,0,0,0,4.25
5,39,-1,47,10,21,6.643856189774724,3.321928094887362,0.1,0,0,0,0,4.125000000000001
5,40,1,39,9,20,6.339850002884624,3.169925001442312,0.1111111111111111,0,0,0,0,4.750000000000001
5,41,-1,23,9,19,6.339850002884624,3.169925001442312,0.1111111111111111,0,0,0,0,3.875
5,42,1,17,8,18,6.0,3.0,0.125,0,0,0,0,13.25
5,43,-1,55,5,17,4.643856189774724,2.321928094887362,0.2,0,0,0,0,7.625000000000001
5,44,1,4,7,16,5.614709844115208,2.807354922057604,0.14285714285714285,0,0,0,0,9.75
5,45,-1,60,4,15,4.0,2.0,0.25,0,0,0,0,10.125
5,46,1,54,9,14,6.339850002884624,3.169925001442312,0.1111111111111111,0,0,0,0,13.75
5,47,-1,63,4,13,4.0,2.0,0.25,0,0,0,0,10.000000000000002
5,48,1,62,8,12,6.0,3.0,0.125,0,0,0,0,10.25
5,49,-1,24,2,11,2.0,1.0,0.5,0,0,0,0,9.625
5,50,1,56,8,10,6.0,3.0,0.125,0,0,0,0,11.0
5,51,-1,9,1,9,0.0,0.0,1.0,0,0,0,0,4.750000000000001
5,52,1,0,7,8,5.614709844115208,2.807354922057604,0.14285714285714285,0,0,0,0,7.5
5,53,-1,1,2,7,2.0,1.0,0.5,0,0,0,0,8.75
5,54,1,15,5,6,4.643856189774724,2.321928094887362,0.2,0,0,0,0,7.375
5,55,-1,14,2,5,2.0,1.0,0.5,0,0,0,0,5.749999999999999
5,56,1,8,4,4,4.0,2.0,0.25,0,0,0,0,7.5
5,57,-1,7,1,3,0.0,0.0,1.0,0,0,0,0,6.625000000000001
5,58,1,6,2,2,2.0,1.0,0.5,0,0,0,0,5.375
5,60,1,49,1,1,0.0,0.0,1.0,0,0,0,0,10.749999999999998
6,0,1,26,4,60,4.0,2.0,0.25,246196,61549,1,1,0.0
6,1,-1,20,3,59,2.2346638063499955,1.584962500721156,0.6374122693007538,61549,39233,1,1,1.1249999999999998
6,2,1,45,5,58,3.163512262897709,2.321928094887362,0.5580304806565064,39233,21895,1,1,0.0
6,3,-1,44,4,57,2.103144733480561,2.0,0.9310014155897529,21895,20387,1,1,1.2500000000000002
6,4,1,37,6,56,2.6054103945613796,2.584962500721156,0.985926569808353,24153,23818,1,1,0.37499999999999994
6,5,-1,34,6,55,2.6477749628479907,2.584962500721156,0.9573959032907992,23818,22808,1,1,1.2500000000000002
6,6,1,29,11,54,4.9007946638892435,3.4594316186372973,0.36821924970589515,22940,8450,1,1,0.37499999999999994
6,7,-1,18,5,53,8.62605014778356,2.321928094887362,0.012655233589591957,8450,106,1,1,4.25
6,8,1,43,12,52,4.075288127304237,3.584962500721156,0.711864406779661,106,83,1,1,4.499999999999999
6,9,-1,30,5,51,3.6683785089087935,2.321928094887362,0.39325842696629215,84,34,1,1,4.125000000000001
6,10,1,19,9,50,3.738208761016838,3.169925001442312,0.6744186046511628,34,28,1,1,0.25
6,11,-1,12,7,49,4.129283016944966,2.807354922057604,0.4,28,13,1,1,4.125000000000001
6,12,1,22,13,48,5.400879436282184,3.700439718141092,0.3076923076923077,13,7,1,1,5.000000000000001
6,13,-1,46,7,47,4.029747343394052,2.807354922057604,0.42857142857142855,7,5,1,1,4.625
6,14,1,31,13,46,7.870364719583405,3.700439718141092,0.05555555555555555,5,0,1,0,2.0000000000000004
6,15,-1,38,8,45,6.0,3.0,0.125,0,0,0,0,1.6249999999999998
6,16,1,21,12,44,7.169925001442312,3.584962500721156,0.08333333333333333,0,0,0,0,3.2499999999999996
6,17,-1,23,8,43,6.0,3.0,0.125,0,0,0,0,4.499999999999999
6,18,1,39,16,42,8.0,4.0,0.0625,0,0,0,0,5.125000000000001
6,19,-1,50,7,41,5.614709844115208,2.807354922057604,0.14285714285714285,0,0,0,0,5.5
6,20,1,47,18,40,8.339850002884624,4.169925001442312,0.05555555555555555,0,0,0,0,5.125000000000001
6,21,-1,42,6,39,5.169925001442312,2.584962500721156,0.16666666666666666,0,0,0,0,4.0
6,22,1,15,13,38,7.400879436282184,3.700439718141092,0.07692307692307693,0,0,0,0,4.750000000000001
6,23,-1,52,4,37,4.0,2.0,0.25,0,0,0,0,5.375
6,24,1,13,13,36,7.400879436282184,3.700439718141092,0.07692307692307693,0,0,0,0,7.749999999999999
6,25,-1,54,4,35,4.0,2.0,0.25,0,0,0,0,3.1250000000000004
6,26,1,4,18,34,8.339850002884624,4.169925001442312,0.05555555555555555,0,0,0,0,4.375
6,27,-1,5,4,33,4.0,2.0,0.25,0,0,0,0,5.5
6,28,1,6,16,32,8.0,4.0,0.0625,0,0,0,0,11.125
6,29,-1,11,3,31,3.169925001442312,1.584962500721156,0.3333333333333333,0,0,0,0,12.999999999999998
6,30,1,53,16,30,8.0,4.0,0.0625,0,0,0,0,16.625
6,31,-1,62,3,29,3.169925001442312,1.584962500721156,0.3333333333333333,0,0,0,0,7.249999999999999
6,32,1,60,15,28,7.813781191217037,3.9068905956085187,0.06666666666666667,0,0,0,0,5.875000000000001
6,33,-1,61,4,27,4.0,2.0,0.25,0,0,0,0,6.75
6,34,1,59,14,26,7.614709844115208,3.807354922057604,0.07142857142857142,0,0,0,0,5.125000000000001
6,35,-1,51,4,25,4.0,2.0,0.25,0,0,0,0,7.249999999999999
6,36,1,58,12,24,7.169925001442312,3.584962500721156,0.08333333333333333,0,0,0,0,5.125000000000001
6,37,-1,57,3,23,3.169925001442312,1.584962500721156,0.3333333333333333,0,0,0,0,6.25
6,38,1,3,11,22,6.918863237274595,3.4594316186372973,0.09090909090909091,0,0,0,0,2.125
6,39,-1,14,1,21,0.0,0.0,1.0,0,0,0,0,4.499999999999999
6,40,1,17,8,20,6.0,3.0,0.125,0,0,0,0,4.25
6,41,-1,8,6,19,5.169925001442312,2.584962500721156,0.16666666666666666,0,0,0,0,5.125000000000001
6,42,1,25,7,18,5.614709844115208,2.807354922057604,0.14285714285714285,0,0,0,0,3.7500000000000004
6,43,-1,2,6,17,5.169925001442312,2.584962500721156,0.16666666666666666,0,0,0,0,4.375
6,44,1,1,9,16,6.339850002884624,3.169925001442312,0.1111111111111111,0,0,0,0,4.25
6,45,-1,16,6,15,5.169925001442312,2.584962500721156,0.16666666666666666,0,0,0,0,4.625
6,46,1,55,8,14,6.0,3.0,0.125,0,0,0,0,5.25
6,47,-1,10,1,13,0.0,0.0,1.0,0,0,0,0,1.375
6,48,1,32,6,12,5.169925001442312,2.584962500721156,0.16666666666666666,0,0,0,0,6.499999999999999
6,49,-1,33,2,11,2.0,1.0,0.5,0,0,0,0,7.125
6,50,1,41,5,10,4.643856189774724,2.321928094887362,0.2,0,0,0,0,5.999999999999999
6,51,-1,48,2,9,2.0,1.0,0.5,0,0,0,0,2.3749999999999996
6,52,1,24,5,8,4.643856189774724,2.321928094887362,0.2,0,0,0,0,4.25
6,53,-1,40,3,7,3.169925001442312,1.584962500721156,0.3333333333333333,0,0,0,0,9.625
6,54,1,7,2,6,2.0,1.0,0.5,0,0,0,0,4.499999999999999
6,55,-1,9,2,5,2.0,1.0,0.5,0,0,0,0,8.75
6,56,1,0,2,4,2.0,1.0,0.5,0,0,0,0,5.999999999999999
6,57,-1,49,1,3,0.0,0.0,1.0,0,0,0,0,8.75
6,58,1,56,1,2,0.0,0.0,1.0,0,0,0,0,4.499999999999999
6,60,1,63,1,1,0.0,0.0,1.0,0,0,0,0,20.75
7,0,1,19,4,60,4.0,2.0,0.25,246196,61549,1,1,0.0
7,1,-1,34,3,59,2.2346638063499955,1.584962500721156,0.6374122693007538,61549,39233,1,1,1.1249999999999998
7,2,1,43,5,58,4.496253552987338,2.321928094887362,0.2215454406442734,39233,8692,1,1,0.0
7,3,-1,20,4,57,2.0405471857299635,2.0,0.9722861085556578,8692,8454,1,1,1.1249999999999998
7,4,1,33,5,56,7.9087678828491885,2.321928094887362,0.02080624187256177,8454,175,1,1,1.0
7,5,-1,11,8,55,6.930737337562887,3.0,0.06557377049180328,175,11,1,1,1.6249999999999998
7,6,1,37,5,54,4.409390936137702,2.321928094887362,0.23529411764705882,12,3,1,1,1.0
7,7,-1,45,6,53,4.754887502163468,2.584962500721156,0.2222222222222222,3,1,1,1,0.12500000000000003
7,8,1,53,6,52,5.39231742277876,2.584962500721156,0.14285714285714285,1,0,1,0,1.375
7,9,-1,51,8,51,6.0,3.0,0.125,0,0,0,0,1.4999999999999998
7,10,1,52,4,50,4.0,2.0,0.25,0,0,0,0,4.625
7,11,-1,50,6,49,5.169925001442312,2.584962500721156,0.16666666666666666,0,0,0,0,4.499999999999999
7,12,1,10,4,48,4.0,2.0,0.25,0,0,0,0,4.375
7,13,-1,29,10,47,6.643856189774724,3.321928094887362,0.1,0,0,0,0,1.4999999999999998
7,14,1,21,7,46,5.614709844115208,2.807354922057604,0.14285714285714285,0,0,0,0,4.375
7,15,-1,12,14,45,7.614709844115208,3.807354922057604,0.07142857142857142,0,0,0,0,7.125
7,16,1,26,10,44,6.643856189774724,3.321928094887362,0.1,0,0,0,0,5.749999999999999
7,17,-1,30,13,43,7.400879436282184,3.700439718141092,0.07692307692307693,0,0,0,0,2.3749999999999996
7,18,1,44,14,42,7.614709844115208,3.807354922057604,0.07142857142857142,0,0,0,0,1.7500000000000002
7,19,-1,42,12,41,7.169925001442312,3.584962500721156,0.08333333333333333,0,0,0,0,6.625000000000001
7,20,1,22,14,40,7.614709844115208,3.807354922057604,0.07142857142857142,0,0,0,0,2.875
7,21,-1,18,16,39,8.0,4.0,0.0625,0,0,0,0,5.749999999999999
7,22,1,5,18,38,8.339850002884624,4.169925001442312,0.05555555555555555,0,0,0,0,1.4999999999999998
7,23,-1,4,18,37,8.339850002884624,4.169925001442312,0.05555555555555555,0,0,0,0,1.1249999999999998
7,24,1,3,16,36,8.0,4.0,0.0625,0,0,0,0,1.2500000000000002
7,25,-1,38,14,35,7.614709844115208,3.807354922057604,0.07142857142857142,0,0,0,0,1.6249999999999998
7,26,1,13,15,34,7.813781191217037,3.9068905956085187,0.06666666666666667,0,0,0,0,4.25
7,27,-1,46,15,33,7.813781191217037,3.9068905956085187,0.06666666666666667,0,0,0,0,3.375
7,28,1,47,14,32,7.614709844115208,3.807354922057604,0.07142857142857142,0,0,0,0,5.25
7,29,-1,39,16,31,8.0,4.0,0.0625,0,0,0,0,5.125000000000001
7,30,1,31,12,30,7.169925001442312,3.584962500721156,0.08333333333333333,0,0,0,0,3.7500000000000004
7,31,-1,24,13,29,7.400879436282184,3.700439718141092,0.07692307692307693,0,0,0,0,7.625000000000001
7,32,1,59,12,28,7.169925001442312,3.584962500721156,0.08333333333333333,0,0,0,0,4.750000000000001
7,33,-1,15,11,27,6.918863237274595,3.4594316186372973,0.09090909090909091,0,0,0,0,6.125
7,34,1,23,13,26,7.400879436282184,3.700439718141092,0.07692307692307693,0,0,0,0,6.25
7,35,-1,55,10,25,6.643856189774724,3.321928094887362,0.1,0,0,0,0,7.375
7,36,1,17,10,24,6.643856189774724,3.321928094887362,0.1,0,0,0,0,4.750000000000001
7,37,-1,25,13,23,7.400879436282184,3.700439718141092,0.07692307692307693,0,0,0,0,5.875000000000001
7,38,1,40,8,22,6.0,3.0,0.125,0,0,0,0,6.25
7,39,-1,32,14,21,7.614709844115208,3.807354922057604,0.07142857142857142,0,0,0,0,8.125
7,40,1,16,6,20,5.169925001442312,2.584962500721156,0.16666666666666666,0,0,0,0,5.749999999999999
7,41,-1,41,12,19,7.169925001442312,3.584962500721156,0.08333333333333333,0,0,0,0,9.875
7,42,1,58,5,18,4.643856189774724,2.321928094887362,0.2,0,0,0,0,8.75
7,43,-1,61,12,17,7.169925001442312,3.584962500721156,0.08333333333333333,0,0,0,0,14.125
7,44,1,54,4,16,4.0,2.0,0.25,0,0,0,0,9.249999999999998
7,45,-1,62,10,15,6.643856189774724,3.321928094887362,0.1,0,0,0,0,16.500000000000004
7,46,1,48,3,14,3.169925001442312,1.584962500721156,0.3333333333333333,0,0,0,0,14.625000000000002
7,47,-1,2,8,13,6.0,3.0,0.125,0,0,0,0,16.500000000000004
7,48,1,1,2,12,2.0,1.0,0.5,0,0,0,0,13.375
7,49,-1,8,7,11,5.614709844115208,2.807354922057604,0.14285714285714285,0,0,0,0,13.5
7,50,1,0,3,10,3.169925001442312,1.584962500721156,0.3333333333333333,0,0,0,0,10.875
7,51,-1,9,6,9,5.169925001442312,2.584962500721156,0.16666666666666666,0,0,0,0,10.625000000000002
7,52,1,60,1,8,0.0,0.0,1.0,0,0,0,0,8.875
7,53,-1,63,5,7,4.643856189774724,2.321928094887362,0.2,0,0,0,0,11.250000000000002
7,55,-1,57,4,6,4.0,2.0,0.25,0,0,0,0,11.999999999999998
7,56,1,49,1,5,0.0,0.0,1.0,0,0,0,0,9.625
7,57,-1,56,3,4,3.169925001442312,1.584962500721156,0.3333333333333333,0,0,0,0,10.375000000000002
7,59,-1,14,2,3,2.0,1.0,0.5,0,0,0,0,13.625
7,60,1,6,1,2,0.0,0.0,1.0,0,0,0,0,15.375000000000002
8,0,1,26,4,60,4.0,2.0,0.25,246196,61549,1,1,0.0
8,1,-1,20,3,59,2.2346638063499955,1.584962500721156,0.6374122693007538,61549,39233,1,1,1.1249999999999998
8,2,1,45,5,58,3.163512262897709,2.321928094887362,0.5580304806565064,39233,21895,1,1,0.0
8,3,-1,44,4,57,2.103144733480561,2.0,0.9310014155897529,21895,20387,1,1,1.2500000000000002
8,4,1,21,6,56,10.27487089991564,2.584962500721156,0.004842915683596175,24153,116,1,1,0.37499999999999994
8,5,-1,34,6,55,2.8574883555322477,2.584962500721156,0.8278688524590164,116,100,1,1,2.125
8,6,1,19,7,54,3.482732718000979,2.807354922057604,0.6261682242990654,100,66,1,1,2.5000000000000004
8,7,-1,29,10,53,4.360402242701998,3.321928094887362,0.4868421052631579,66,36,1,1,2.125
8,8,1,38,9,52,3.7865963618908065,3.169925001442312,0.6521739130434783,37,29,1,1,5.000000000000001
8,9,-1,10,12,51,5.772589503896928,3.584962500721156,0.21951219512195122,29,8,1,1,5.625
8,10,1,18,7,50,5.714245517666123,2.807354922057604,0.13333333333333333,8,1,1,1,5.25
8,11,-1,37,9,49,5.491853096329674,3.169925001442312,0.2,1,1,1,1,2.9999999999999996
8,12,1,52,9,48,5.491853096329674,3.169925001442312,0.2,1,1,1,1,3.6250000000000004
8,13,-1,11,7,47,4.807354922057604,2.807354922057604,0.25,1,1,1,1,5.000000000000001
8,14,1,12,9,46,5.491853096329674,3.169925001442312,0.2,1,1,1,1,2.625
8,15,-1,30,11,45,6.044394119358453,3.4594316186372973,0.16666666666666666,1,1,1,1,4.0
8,16,1,31,14,44,7.714245517666123,3.807354922057604,0.06666666666666667,1,0,1,0,3.6250000000000004
8,17,-1,53,9,43,6.339850002884624,3.169925001442312,0.1111111111111111,0,0,0,0,5.749999999999999
8,18,1,41,14,42,7.614709844115208,3.807354922057604,0.07142857142857142,0,0,0,0,3.1250000000000004
8,19,-1,33,14,41,7.614709844115208,3.807354922057604,0.07142857142857142,0,0,0,0,3.7500000000000004
8,20,1,3,15,40,7.813781191217037,3.9068905956085187,0.06666666666666667,0,0,0,0,2.125
8,21,-1,17,13,39,7.400879436282184,3.700439718141092,0.07692307692307693,0,0,0,0,4.0
8,22,1,2,14,38,7.614709844115208,3.807354922057604,0.07142857142857142,0,0,0,0,4.375
8,23,-1,13,14,37,7.614709844115208,3.807354922057604,0.07142857142857142,0,0,0,0,4.0
8,24,1,16,13,36,7.400879436282184,3.700439718141092,0.07692307692307693,0,0,0,0,6.125
8,25,-1,43,14,35,7.614709844115208,3.807354922057604,0.07142857142857142,0,0,0,0,6.499999999999999
8,26,1,42,11,34,6.918863237274595,3.4594316186372973,0.09090909090909091,0,0,0,0,8.875
8,27,-1,25,16,33,8.0,4.0,0.0625,0,0,0,0,3.6250000000000004
8,28,1,51,10,32,6.643856189774724,3.321928094887362,0.1,0,0,0,0,6.75
8,29,-1,5,13,31,7.400879436282184,3.700439718141092,0.07692307692307693,0,0,0,0,3.1250000000000004
8,30,1,24,10,30,6.643856189774724,3.321928094887362,0.1,0,0,0,0,1.7500000000000002
8,31,-1,46,14,29,7.614709844115208,3.807354922057604,0.07142857142857142,0,0,0,0,6.875
8,32,1,4,8,28,6.0,3.0,0.125,0,0,0,0,6.25
8,33,-1,23,15,27,7.813781191217037,3.9068905956085187,0.06666666666666667,0,0,0,0,14.125
8,34,1,47,9,26,6.339850002884624,3.169925001442312,0.1111111111111111,0,0,0,0,10.5
8,35,-1,1,14,25,7.614709844115208,3.807354922057604,0.07142857142857142,0,0,0,0,12.125
8,36,1,39,10,24,6.643856189774724,3.321928094887362,0.1,0,0,0,0,9.75
8,37,-1,22,11,23,6.918863237274595,3.4594316186372973,0.09090909090909091,0,0,0,0,16.375000000000004
8,38,1,61,8,22,6.0,3.0,0.125,0,0,0,0,14.0
8,39,-1,40,10,21,6.643856189774724,3.321928094887362,0.1,0,0,0,0,13.875
8,40,1,9,5,20,4.643856189774724,2.321928094887362,0.2,0,0,0,0,11.999999999999998
8,41,-1,32,11,19,6.918863237274595,3.4594316186372973,0.09090909090909091,0,0,0,0,13.25
8,42,1,15,4,18,4.0,2.0,0.25,0,0,0,0,8.125
8,43,-1,58,11,17,6.918863237274595,3.4594316186372973,0.09090909090909091,0,0,0,0,8.5
8,44,1,50,6,16,5.169925001442312,2.584962500721156,0.16666666666666666,0,0,0,0,9.375
8,45,-1,60,9,15,6.339850002884624,3.169925001442312,0.1111111111111111,0,0,0,0,11.250000000000002
8,46,1,59,5,14,4.643856189774724,2.321928094887362,0.2,0,0,0,0,12.375
8,47,-1,62,7,13,5.614709844115208,2.807354922057604,0.14285714285714285,0,0,0,0,12.750000000000002
8,48,1,49,5,12,4.643856189774724,2.321928094887362,0.2,0,0,0,0,10.875
8,49,-1,56,7,11,5.614709844115208,2.807354922057604,0.14285714285714285,0,0,0,0,10.625000000000002
8,50,1,57,5,10,4.643856189774724,2.321928094887362,0.2,0,0,0,0,6.875
8,51,-1,48,5,9,4.643856189774724,2.321928094887362,0.2,0,0,0,0,7.749999999999999
8,52,1,63,3,8,3.169925001442312,1.584962500721156,0.3333333333333333,0,0,0,0,4.875000000000001
8,53,-1,54,4,7,4.0,2.0,0.25,0,0,0,0,4.625
8,54,1,14,1,6,0.0,0.0,1.0,0,0,0,0,11.875
8,55,-1,55,5,5,4.643856189774724,2.321928094887362,0.2,0,0,0,0,12.125
8,57,-1,6,4,4,4.0,2.0,0.25,0,0,0,0,11.5
8,59,-1,7,3,3,3.169925001442312,1.584962500721156,0.3333333333333333,0,0,0,0,18.625
8,61,-1,0,2,2,2.0,1.0,0.5,0,0,0,0,19.874999999999996
8,62,1,8,1,1,0.0,0.0,1.0,0,0,0,0,23.625
9,0,1,19,4,60,4.0,2.0,0.25,246196,61549,1,1,0.0
9,1,-1,34,3,59,2.2346638063499955,1.584962500721156,0.6374122693007538,61549,39233,1,1,1.1249999999999998
9,2,1,45,5,58,3.163512262897709,2.321928094887362,0.5580304806565064,39233,21895,1,1,0.0
9,3,-1,37,4,57,2.103144733480561,2.0,0.9310014155897529,21895,20387,1,1,1.2500000000000002
9,4,1,44,6,56,2.6054103945613796,2.584962500721156,0.985926569808353,24153,23818,1,1,0.37499999999999994
9,5,-1,20,6,55,2.6477749628479907,2.584962500721156,0.9573959032907992,23818,22808,1,1,1.2500000000000002
9,6,1,18,11,54,4.404483371249184,3.4594316186372973,0.5194109189142085,22940,11920,1,1,0.37499999999999994
9,7,-1,21,7,53,3.46353247264359,2.807354922057604,0.6345573440643864,11921,7568,1,1,2.125
9,8,1,12,11,52,7.140052489188651,3.4594316186372973,0.07798708997497036,7580,591,1,1,0.37499999999999994
9,9,-1,13,7,51,3.709428501368347,2.807354922057604,0.5351170568561873,591,319,1,1,1.4999999999999998
9,10,1,26,10,50,3.6124095060659798,3.321928094887362,0.817629179331307,319,268,1,1,0.6250000000000001
9,11,-1,53,9,49,3.450777153326759,3.169925001442312,0.8231046931407943,268,227,1,1,4.499999999999999
9,12,1,22,11,48,4.830687425888228,3.4594316186372973,0.3865546218487395,227,91,1,1,4.875000000000001
9,13,-1,29,8,47,3.3814291066360243,3.0,0.7676767676767676,91,75,1,1,5.000000000000001
9,14,1,30,11,46,3.695871814459378,3.4594316186372973,0.8488372093023255,75,72,1,1,4.625
9,15,-1,43,7,45,3.4387103282632117,2.807354922057604,0.6455696202531646,72,50,1,1,8.000000000000002
9,16,1,42,13,44,4.0630097975258,3.700439718141092,0.7777777777777778,50,48,1,1,5.375
9,17,-1,25,9,43,4.144834020479482,3.169925001442312,0.5087719298245614,48,28,1,1,7.625000000000001
9,18,1,41,15,42,4.873723731673319,3.9068905956085187,0.5116279069767442,28,21,1,1,5.749999999999999
9,19,-1,17,9,41,4.491853096329674,3.169925001442312,0.4,21,11,1,1,7.125
9,20,1,33,14,40,4.866248611111173,3.807354922057604,0.48,11,11,1,1,2.75
9,21,-1,38,12,39,4.938599455335856,3.584962500721156,0.391304347826087,11,8,1,1,4.625
9,22,1,24,18,38,6.548436624696041,4.169925001442312,0.19230769230769232,8,4,1,1,1.7500000000000002
9,23,-1,32,13,37,6.787902559391432,3.700439718141092,0.11764705882352941,4,1,1,1,2.875
9,24,1,16,17,36,7.257387842692651,4.087462841250339,0.1111111111111111,1,1,1,1,1.2500000000000002
9,25,-1,51,15,35,6.906890595608519,3.9068905956085187,0.125,1,1,1,1,1.375
9,26,1,40,16,34,7.087462841250339,4.0,0.11764705882352941,1,1,1,1,0.25
9,27,-1,23,10,33,5.78135971352466,3.321928094887362,0.18181818181818182,1,1,1,1,1.6249999999999998
9,28,1,31,16,32,8.087462841250339,4.0,0.058823529411764705,1,0,1,0,0.7499999999999999
9,29,-1,39,9,31,6.339850002884624,3.169925001442312,0.1111111111111111,0,0,0,0,1.875
9,30,1,5,15,30,7.813781191217037,3.9068905956085187,0.06666666666666667,0,0,0,0,0.7499999999999999
